run_id,video_id,frame_idx,track_id,label
dd2b29b8aa4f,cyclar_data_28,258,49,0
dd2b29b8aa4f,cyclar_data_28,264,49,0
dd2b29b8aa4f,cyclar_data_28,270,49,0
dd2b29b8aa4f,cyclar_data_28,276,49,0
dd2b29b8aa4f,cyclar_data_28,282,49,0
dd2b29b8aa4f,cyclar_data_28,288,49,0
dd2b29b8aa4f,cyclar_data_28,294,49,0
dd2b29b8aa4f,cyclar_data_28,300,49,0
dd2b29b8aa4f,cyclar_data_28,306,49,0
dd2b29b8aa4f,cyclar_data_28,312,49,0
dd2b29b8aa4f,cyclar_data_28,318,49,0
dd2b29b8aa4f,cyclar_data_28,324,49,0
dd2b29b8aa4f,cyclar_data_28,330,49,0
dd2b29b8aa4f,cyclar_data_28,336,49,0
dd2b29b8aa4f,cyclar_data_28,342,49,0
dd2b29b8aa4f,cyclar_data_28,348,64,0
dd2b29b8aa4f,cyclar_data_28,354,64,0
dd2b29b8aa4f,cyclar_data_28,360,64,0
dd2b29b8aa4f,cyclar_data_28,366,64,0
dd2b29b8aa4f,cyclar_data_28,372,64,0
dd2b29b8aa4f,cyclar_data_28,378,64,0
dd2b29b8aa4f,cyclar_data_28,384,64,0
dd2b29b8aa4f,cyclar_data_28,390,64,0
dd2b29b8aa4f,cyclar_data_28,396,64,0
dd2b29b8aa4f,cyclar_data_28,396,71,0
dd2b29b8aa4f,cyclar_data_28,402,64,0
dd2b29b8aa4f,cyclar_data_28,408,64,0
dd2b29b8aa4f,cyclar_data_28,414,64,0
