run_id,video_id,frame_idx,track_id,label
b9652eabab10,cyclar_data_12,0,8,0
b9652eabab10,cyclar_data_12,6,8,0
b9652eabab10,cyclar_data_12,6,11,0
b9652eabab10,cyclar_data_12,12,10,0
b9652eabab10,cyclar_data_12,18,8,0
b9652eabab10,cyclar_data_12,24,8,0
b9652eabab10,cyclar_data_12,30,8,0
b9652eabab10,cyclar_data_12,72,30,0
b9652eabab10,cyclar_data_12,90,30,0
b9652eabab10,cyclar_data_12,96,30,0
b9652eabab10,cyclar_data_12,102,30,0
b9652eabab10,cyclar_data_12,108,30,0
b9652eabab10,cyclar_data_12,120,30,0
b9652eabab10,cyclar_data_12,126,30,0
b9652eabab10,cyclar_data_12,132,30,0
b9652eabab10,cyclar_data_12,132,48,0
b9652eabab10,cyclar_data_12,138,30,0
b9652eabab10,cyclar_data_12,138,48,0
b9652eabab10,cyclar_data_12,144,48,0
b9652eabab10,cyclar_data_12,150,48,0
b9652eabab10,cyclar_data_12,162,69,0
b9652eabab10,cyclar_data_12,168,48,0
b9652eabab10,cyclar_data_12,168,52,0
b9652eabab10,cyclar_data_12,174,48,0
b9652eabab10,cyclar_data_12,174,52,0
b9652eabab10,cyclar_data_12,180,48,0
b9652eabab10,cyclar_data_12,186,48,0
b9652eabab10,cyclar_data_12,192,48,0
b9652eabab10,cyclar_data_12,198,48,0
b9652eabab10,cyclar_data_12,204,48,0
b9652eabab10,cyclar_data_12,210,48,0
b9652eabab10,cyclar_data_12,216,48,0
b9652eabab10,cyclar_data_12,216,85,0
b9652eabab10,cyclar_data_12,222,82,0
b9652eabab10,cyclar_data_12,222,85,0
b9652eabab10,cyclar_data_12,228,85,0
b9652eabab10,cyclar_data_12,234,85,0
b9652eabab10,cyclar_data_12,240,85,0
b9652eabab10,cyclar_data_12,246,85,0
b9652eabab10,cyclar_data_12,252,85,0
b9652eabab10,cyclar_data_12,258,85,0
b9652eabab10,cyclar_data_12,264,85,0
b9652eabab10,cyclar_data_12,270,85,0
b9652eabab10,cyclar_data_12,270,100,0
b9652eabab10,cyclar_data_12,276,85,0
b9652eabab10,cyclar_data_12,276,100,0
b9652eabab10,cyclar_data_12,282,100,0
b9652eabab10,cyclar_data_12,288,100,0
b9652eabab10,cyclar_data_12,294,109,0
b9652eabab10,cyclar_data_12,300,109,0
b9652eabab10,cyclar_data_12,306,109,0
b9652eabab10,cyclar_data_12,312,109,0
b9652eabab10,cyclar_data_12,318,109,0
b9652eabab10,cyclar_data_12,336,119,0
b9652eabab10,cyclar_data_12,342,119,0
b9652eabab10,cyclar_data_12,348,119,0
b9652eabab10,cyclar_data_12,354,119,0
b9652eabab10,cyclar_data_12,360,119,0
b9652eabab10,cyclar_data_12,366,119,0
b9652eabab10,cyclar_data_12,372,119,0
b9652eabab10,cyclar_data_12,378,119,0
b9652eabab10,cyclar_data_12,384,119,0
b9652eabab10,cyclar_data_12,450,169,0
b9652eabab10,cyclar_data_12,456,169,0
b9652eabab10,cyclar_data_12,462,169,0
b9652eabab10,cyclar_data_12,468,169,0
b9652eabab10,cyclar_data_12,474,169,0
b9652eabab10,cyclar_data_12,480,169,0
b9652eabab10,cyclar_data_12,486,169,0
b9652eabab10,cyclar_data_12,486,182,0
b9652eabab10,cyclar_data_12,492,169,0
b9652eabab10,cyclar_data_12,492,182,0
b9652eabab10,cyclar_data_12,498,169,0
b9652eabab10,cyclar_data_12,498,182,0
b9652eabab10,cyclar_data_12,504,169,0
b9652eabab10,cyclar_data_12,504,182,0
b9652eabab10,cyclar_data_12,510,182,0
b9652eabab10,cyclar_data_12,516,182,0
b9652eabab10,cyclar_data_12,522,182,0
b9652eabab10,cyclar_data_12,528,182,0
b9652eabab10,cyclar_data_12,534,182,0
b9652eabab10,cyclar_data_12,540,182,0
b9652eabab10,cyclar_data_12,546,182,0
b9652eabab10,cyclar_data_12,546,199,0
b9652eabab10,cyclar_data_12,552,182,0
b9652eabab10,cyclar_data_12,552,199,0
b9652eabab10,cyclar_data_12,558,182,0
b9652eabab10,cyclar_data_12,564,182,0
b9652eabab10,cyclar_data_12,570,182,0
b9652eabab10,cyclar_data_12,702,163,0
b9652eabab10,cyclar_data_12,708,163,0
b9652eabab10,cyclar_data_12,714,163,0
b9652eabab10,cyclar_data_12,720,163,0
b9652eabab10,cyclar_data_12,726,163,0
b9652eabab10,cyclar_data_12,732,163,0
b9652eabab10,cyclar_data_12,738,163,0
b9652eabab10,cyclar_data_12,744,163,0
b9652eabab10,cyclar_data_12,750,163,0
b9652eabab10,cyclar_data_12,756,163,0
b9652eabab10,cyclar_data_12,762,163,0
b9652eabab10,cyclar_data_12,768,163,0
b9652eabab10,cyclar_data_12,780,251,0
b9652eabab10,cyclar_data_12,786,251,0
b9652eabab10,cyclar_data_12,792,251,0
b9652eabab10,cyclar_data_12,798,251,0
b9652eabab10,cyclar_data_12,804,251,0
b9652eabab10,cyclar_data_12,810,251,0
b9652eabab10,cyclar_data_12,816,251,0
b9652eabab10,cyclar_data_12,822,251,0
b9652eabab10,cyclar_data_12,828,251,0
b9652eabab10,cyclar_data_12,834,251,0
