run_id,video_id,frame_idx,track_id,label
f78209e1b471,cyclar_data_30,0,2,2
f78209e1b471,cyclar_data_30,6,2,2
f78209e1b471,cyclar_data_30,12,2,1
f78209e1b471,cyclar_data_30,126,4,1
f78209e1b471,cyclar_data_30,132,4,1
f78209e1b471,cyclar_data_30,138,4,1
f78209e1b471,cyclar_data_30,144,4,2
f78209e1b471,cyclar_data_30,150,4,2
f78209e1b471,cyclar_data_30,156,4,2
f78209e1b471,cyclar_data_30,162,4,2
f78209e1b471,cyclar_data_30,168,4,2
f78209e1b471,cyclar_data_30,192,74,0
f78209e1b471,cyclar_data_30,198,74,0
f78209e1b471,cyclar_data_30,204,74,0
f78209e1b471,cyclar_data_30,222,8,1
f78209e1b471,cyclar_data_30,228,8,1
f78209e1b471,cyclar_data_30,234,8,1
f78209e1b471,cyclar_data_30,240,8,1
f78209e1b471,cyclar_data_30,246,8,1
f78209e1b471,cyclar_data_30,252,8,1
f78209e1b471,cyclar_data_30,258,8,1
f78209e1b471,cyclar_data_30,264,8,1
f78209e1b471,cyclar_data_30,354,145,0
f78209e1b471,cyclar_data_30,360,145,0
f78209e1b471,cyclar_data_30,366,145,0
f78209e1b471,cyclar_data_30,372,145,0
f78209e1b471,cyclar_data_30,378,145,0
f78209e1b471,cyclar_data_30,384,145,0
f78209e1b471,cyclar_data_30,390,97,0
f78209e1b471,cyclar_data_30,390,145,0
f78209e1b471,cyclar_data_30,390,158,0
f78209e1b471,cyclar_data_30,396,97,1
f78209e1b471,cyclar_data_30,396,145,0
f78209e1b471,cyclar_data_30,396,158,0
f78209e1b471,cyclar_data_30,402,97,1
f78209e1b471,cyclar_data_30,402,145,0
f78209e1b471,cyclar_data_30,402,158,0
f78209e1b471,cyclar_data_30,408,97,1
f78209e1b471,cyclar_data_30,408,145,0
f78209e1b471,cyclar_data_30,408,158,0
f78209e1b471,cyclar_data_30,414,97,2
f78209e1b471,cyclar_data_30,414,145,0
f78209e1b471,cyclar_data_30,414,158,0
f78209e1b471,cyclar_data_30,420,97,2
f78209e1b471,cyclar_data_30,420,158,0
f78209e1b471,cyclar_data_30,426,97,2
f78209e1b471,cyclar_data_30,426,158,0
f78209e1b471,cyclar_data_30,432,158,0
f78209e1b471,cyclar_data_30,438,158,0
f78209e1b471,cyclar_data_30,438,184,0
f78209e1b471,cyclar_data_30,444,158,0
f78209e1b471,cyclar_data_30,444,184,0
f78209e1b471,cyclar_data_30,450,158,0
f78209e1b471,cyclar_data_30,450,184,0
f78209e1b471,cyclar_data_30,456,184,0
f78209e1b471,cyclar_data_30,462,184,0
f78209e1b471,cyclar_data_30,468,184,0
f78209e1b471,cyclar_data_30,474,184,0
f78209e1b471,cyclar_data_30,474,192,0
f78209e1b471,cyclar_data_30,480,184,0
f78209e1b471,cyclar_data_30,480,192,0
f78209e1b471,cyclar_data_30,486,184,0
f78209e1b471,cyclar_data_30,486,192,0
f78209e1b471,cyclar_data_30,492,184,0
f78209e1b471,cyclar_data_30,492,192,0
f78209e1b471,cyclar_data_30,498,192,0
f78209e1b471,cyclar_data_30,504,192,0
f78209e1b471,cyclar_data_30,510,192,0
f78209e1b471,cyclar_data_30,516,192,0
f78209e1b471,cyclar_data_30,516,203,0
f78209e1b471,cyclar_data_30,522,192,0
f78209e1b471,cyclar_data_30,522,203,0
f78209e1b471,cyclar_data_30,528,192,0
f78209e1b471,cyclar_data_30,528,203,0
f78209e1b471,cyclar_data_30,534,133,0
f78209e1b471,cyclar_data_30,534,192,0
f78209e1b471,cyclar_data_30,534,203,0
f78209e1b471,cyclar_data_30,540,133,0
f78209e1b471,cyclar_data_30,540,203,0
f78209e1b471,cyclar_data_30,546,133,1
f78209e1b471,cyclar_data_30,546,203,0
f78209e1b471,cyclar_data_30,552,133,1
f78209e1b471,cyclar_data_30,552,203,0
f78209e1b471,cyclar_data_30,558,133,2
f78209e1b471,cyclar_data_30,558,203,0
f78209e1b471,cyclar_data_30,564,133,2
f78209e1b471,cyclar_data_30,564,203,0
f78209e1b471,cyclar_data_30,564,211,0
f78209e1b471,cyclar_data_30,570,133,1
f78209e1b471,cyclar_data_30,570,203,0
f78209e1b471,cyclar_data_30,570,211,0
f78209e1b471,cyclar_data_30,576,203,0
f78209e1b471,cyclar_data_30,576,211,0
f78209e1b471,cyclar_data_30,582,211,0
f78209e1b471,cyclar_data_30,588,211,0
f78209e1b471,cyclar_data_30,594,211,0
f78209e1b471,cyclar_data_30,600,182,0
f78209e1b471,cyclar_data_30,600,211,0
f78209e1b471,cyclar_data_30,606,182,0
f78209e1b471,cyclar_data_30,606,211,0
f78209e1b471,cyclar_data_30,612,182,1
f78209e1b471,cyclar_data_30,612,211,0
f78209e1b471,cyclar_data_30,618,182,1
f78209e1b471,cyclar_data_30,618,211,0
f78209e1b471,cyclar_data_30,618,229,0
f78209e1b471,cyclar_data_30,624,182,1
f78209e1b471,cyclar_data_30,624,211,0
f78209e1b471,cyclar_data_30,624,229,0
f78209e1b471,cyclar_data_30,630,182,2
f78209e1b471,cyclar_data_30,630,229,0
f78209e1b471,cyclar_data_30,636,182,2
f78209e1b471,cyclar_data_30,636,229,0
f78209e1b471,cyclar_data_30,642,182,2
f78209e1b471,cyclar_data_30,642,229,0
f78209e1b471,cyclar_data_30,648,182,2
f78209e1b471,cyclar_data_30,648,229,0
f78209e1b471,cyclar_data_30,654,229,0
f78209e1b471,cyclar_data_30,654,241,0
f78209e1b471,cyclar_data_30,660,229,0
f78209e1b471,cyclar_data_30,660,241,0
f78209e1b471,cyclar_data_30,666,229,0
f78209e1b471,cyclar_data_30,666,241,0
f78209e1b471,cyclar_data_30,672,229,0
f78209e1b471,cyclar_data_30,672,241,0
f78209e1b471,cyclar_data_30,678,241,0
f78209e1b471,cyclar_data_30,684,241,0
f78209e1b471,cyclar_data_30,690,241,0
f78209e1b471,cyclar_data_30,696,241,0
f78209e1b471,cyclar_data_30,702,241,0
f78209e1b471,cyclar_data_30,708,241,0
f78209e1b471,cyclar_data_30,714,241,0
f78209e1b471,cyclar_data_30,720,241,0
f78209e1b471,cyclar_data_30,798,269,0
f78209e1b471,cyclar_data_30,804,269,0
f78209e1b471,cyclar_data_30,810,269,0
f78209e1b471,cyclar_data_30,816,230,1
f78209e1b471,cyclar_data_30,816,269,0
f78209e1b471,cyclar_data_30,822,230,1
f78209e1b471,cyclar_data_30,822,269,0
f78209e1b471,cyclar_data_30,828,230,1
f78209e1b471,cyclar_data_30,828,269,0
f78209e1b471,cyclar_data_30,834,230,1
f78209e1b471,cyclar_data_30,834,269,0
f78209e1b471,cyclar_data_30,840,230,2
f78209e1b471,cyclar_data_30,840,269,0
f78209e1b471,cyclar_data_30,846,230,2
f78209e1b471,cyclar_data_30,846,269,0
f78209e1b471,cyclar_data_30,852,230,2
f78209e1b471,cyclar_data_30,852,269,0
f78209e1b471,cyclar_data_30,858,230,2
f78209e1b471,cyclar_data_30,858,269,0
f78209e1b471,cyclar_data_30,864,230,2
f78209e1b471,cyclar_data_30,864,281,0
f78209e1b471,cyclar_data_30,870,230,2
f78209e1b471,cyclar_data_30,876,230,1
f78209e1b471,cyclar_data_30,882,230,1
f78209e1b471,cyclar_data_30,888,230,1
f78209e1b471,cyclar_data_30,894,230,1
f78209e1b471,cyclar_data_30,894,284,0
