run_id,video_id,frame_idx,track_id,label
6ed1c7c904c1,cyclar_data_17,312,29,0
6ed1c7c904c1,cyclar_data_17,318,29,0
6ed1c7c904c1,cyclar_data_17,330,73,0
6ed1c7c904c1,cyclar_data_17,336,73,0
6ed1c7c904c1,cyclar_data_17,468,97,0
6ed1c7c904c1,cyclar_data_17,504,100,0
6ed1c7c904c1,cyclar_data_17,570,124,0
6ed1c7c904c1,cyclar_data_17,576,124,0
6ed1c7c904c1,cyclar_data_17,582,131,0
6ed1c7c904c1,cyclar_data_17,588,131,0
6ed1c7c904c1,cyclar_data_17,594,131,0
6ed1c7c904c1,cyclar_data_17,600,131,0
6ed1c7c904c1,cyclar_data_17,606,131,0
6ed1c7c904c1,cyclar_data_17,612,131,0
6ed1c7c904c1,cyclar_data_17,618,131,0
6ed1c7c904c1,cyclar_data_17,624,131,0
6ed1c7c904c1,cyclar_data_17,630,131,0
6ed1c7c904c1,cyclar_data_17,630,152,0
6ed1c7c904c1,cyclar_data_17,636,131,0
6ed1c7c904c1,cyclar_data_17,636,152,0
6ed1c7c904c1,cyclar_data_17,642,131,0
6ed1c7c904c1,cyclar_data_17,642,152,0
6ed1c7c904c1,cyclar_data_17,648,131,0
6ed1c7c904c1,cyclar_data_17,648,152,0
6ed1c7c904c1,cyclar_data_17,654,152,0
6ed1c7c904c1,cyclar_data_17,660,152,0
6ed1c7c904c1,cyclar_data_17,660,160,0
6ed1c7c904c1,cyclar_data_17,666,152,0
6ed1c7c904c1,cyclar_data_17,666,160,0
6ed1c7c904c1,cyclar_data_17,672,152,0
6ed1c7c904c1,cyclar_data_17,672,160,0
6ed1c7c904c1,cyclar_data_17,678,152,0
6ed1c7c904c1,cyclar_data_17,678,160,0
6ed1c7c904c1,cyclar_data_17,684,152,0
6ed1c7c904c1,cyclar_data_17,684,160,0
6ed1c7c904c1,cyclar_data_17,684,165,0
6ed1c7c904c1,cyclar_data_17,684,168,0
6ed1c7c904c1,cyclar_data_17,690,152,0
6ed1c7c904c1,cyclar_data_17,690,160,0
6ed1c7c904c1,cyclar_data_17,690,165,0
6ed1c7c904c1,cyclar_data_17,696,152,0
6ed1c7c904c1,cyclar_data_17,696,160,0
6ed1c7c904c1,cyclar_data_17,696,165,0
6ed1c7c904c1,cyclar_data_17,696,168,0
6ed1c7c904c1,cyclar_data_17,702,152,0
6ed1c7c904c1,cyclar_data_17,702,165,0
6ed1c7c904c1,cyclar_data_17,702,175,0
6ed1c7c904c1,cyclar_data_17,708,152,0
6ed1c7c904c1,cyclar_data_17,714,152,0
6ed1c7c904c1,cyclar_data_17,720,152,0
6ed1c7c904c1,cyclar_data_17,720,175,0
6ed1c7c904c1,cyclar_data_17,726,152,0
6ed1c7c904c1,cyclar_data_17,726,175,0
6ed1c7c904c1,cyclar_data_17,732,152,0
6ed1c7c904c1,cyclar_data_17,732,175,0
6ed1c7c904c1,cyclar_data_17,738,152,0
6ed1c7c904c1,cyclar_data_17,738,175,0
6ed1c7c904c1,cyclar_data_17,744,175,0
6ed1c7c904c1,cyclar_data_17,750,175,0
6ed1c7c904c1,cyclar_data_17,750,180,0
6ed1c7c904c1,cyclar_data_17,750,181,0
6ed1c7c904c1,cyclar_data_17,756,175,0
6ed1c7c904c1,cyclar_data_17,756,180,0
6ed1c7c904c1,cyclar_data_17,762,175,0
6ed1c7c904c1,cyclar_data_17,768,175,0
6ed1c7c904c1,cyclar_data_17,768,181,0
6ed1c7c904c1,cyclar_data_17,774,175,0
6ed1c7c904c1,cyclar_data_17,774,181,0
6ed1c7c904c1,cyclar_data_17,780,175,0
6ed1c7c904c1,cyclar_data_17,780,181,0
6ed1c7c904c1,cyclar_data_17,786,175,0
6ed1c7c904c1,cyclar_data_17,786,181,0
6ed1c7c904c1,cyclar_data_17,792,191,0
6ed1c7c904c1,cyclar_data_17,798,191,0
6ed1c7c904c1,cyclar_data_17,804,191,0
6ed1c7c904c1,cyclar_data_17,810,191,0
6ed1c7c904c1,cyclar_data_17,810,196,0
6ed1c7c904c1,cyclar_data_17,816,191,0
6ed1c7c904c1,cyclar_data_17,816,196,0
6ed1c7c904c1,cyclar_data_17,822,191,0
6ed1c7c904c1,cyclar_data_17,822,196,0
6ed1c7c904c1,cyclar_data_17,828,191,0
6ed1c7c904c1,cyclar_data_17,828,196,0
6ed1c7c904c1,cyclar_data_17,834,191,0
6ed1c7c904c1,cyclar_data_17,834,196,0
6ed1c7c904c1,cyclar_data_17,840,196,0
6ed1c7c904c1,cyclar_data_17,846,196,0
6ed1c7c904c1,cyclar_data_17,852,196,0
6ed1c7c904c1,cyclar_data_17,852,210,0
6ed1c7c904c1,cyclar_data_17,858,196,0
