run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
5f468968d630,cyclar_data_11,214,38,2,0.5780672430992126,1062,459,1225,686
5f468968d630,cyclar_data_11,216,38,2,0.7090495824813843,1029,465,1204,711
5f468968d630,cyclar_data_11,217,38,2,0.6511165499687195,1017,462,1195,708
5f468968d630,cyclar_data_11,218,38,2,0.7278653979301453,1002,453,1189,705
5f468968d630,cyclar_data_11,219,38,2,0.6220908761024475,985,447,1182,696
5f468968d630,cyclar_data_11,220,38,2,0.685172975063324,968,441,1167,690
5f468968d630,cyclar_data_11,221,38,2,0.7958962321281433,954,438,1155,687
5f468968d630,cyclar_data_11,222,38,2,0.8153066635131836,943,439,1146,687
5f468968d630,cyclar_data_11,223,38,2,0.7499743700027466,938,441,1140,688
5f468968d630,cyclar_data_11,224,38,2,0.7139724493026733,936,447,1137,687
5f468968d630,cyclar_data_11,225,38,2,0.709309995174408,933,453,1136,686
5f468968d630,cyclar_data_11,226,38,2,0.8168599605560303,930,443,1135,685
5f468968d630,cyclar_data_11,227,38,2,0.8098512291908264,926,438,1133,684
5f468968d630,cyclar_data_11,228,38,2,0.752437174320221,927,434,1133,681
5f468968d630,cyclar_data_11,229,38,2,0.7662815451622009,931,432,1135,679
5f468968d630,cyclar_data_11,230,38,2,0.8362269997596741,937,431,1139,680
5f468968d630,cyclar_data_11,231,38,2,0.8199231028556824,941,433,1143,683
5f468968d630,cyclar_data_11,232,38,2,0.823427140712738,948,437,1150,686
5f468968d630,cyclar_data_11,232,43,2,0.5045901536941528,927,492,1295,971
5f468968d630,cyclar_data_11,233,38,2,0.7620934247970581,953,440,1153,688
5f468968d630,cyclar_data_11,234,38,2,0.6812664270401001,956,444,1157,691
5f468968d630,cyclar_data_11,235,38,2,0.7211155295372009,962,449,1160,697
5f468968d630,cyclar_data_11,236,38,2,0.7643977403640747,968,453,1166,701
5f468968d630,cyclar_data_11,237,38,2,0.7792316675186157,973,456,1171,706
5f468968d630,cyclar_data_11,238,38,2,0.6862680315971375,981,456,1177,707
5f468968d630,cyclar_data_11,239,38,2,0.6365991234779358,986,458,1186,709
5f468968d630,cyclar_data_11,240,38,2,0.6541293263435364,995,460,1188,712
5f468968d630,cyclar_data_11,241,38,2,0.7110268473625183,1002,460,1189,715
5f468968d630,cyclar_data_11,242,38,2,0.6202141642570496,1006,461,1190,715
5f468968d630,cyclar_data_11,243,38,2,0.6757827401161194,1013,461,1192,715
5f468968d630,cyclar_data_11,244,38,2,0.6182376146316528,1018,461,1195,714
5f468968d630,cyclar_data_11,245,38,2,0.6653867363929749,1022,461,1199,714
5f468968d630,cyclar_data_11,246,38,2,0.5343090891838074,1028,461,1204,714
5f468968d630,cyclar_data_11,247,38,2,0.47314193844795227,1034,462,1206,715
5f468968d630,cyclar_data_11,410,57,7,0.4396439492702484,2,756,210,971
5f468968d630,cyclar_data_11,411,57,7,0.4577373266220093,3,754,218,971
5f468968d630,cyclar_data_11,413,58,2,0.40126338601112366,1049,496,1294,767
5f468968d630,cyclar_data_11,415,58,2,0.5156621932983398,1043,482,1294,760
