run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
6ed1c7c904c1,cyclar_data_17,122,20,2,0.8304616808891296,1,494,70,645
6ed1c7c904c1,cyclar_data_17,123,20,2,0.8458253145217896,0,496,70,653
6ed1c7c904c1,cyclar_data_17,124,20,2,0.8180570602416992,0,501,66,657
6ed1c7c904c1,cyclar_data_17,125,20,2,0.7617976069450378,0,508,59,659
6ed1c7c904c1,cyclar_data_17,311,29,2,0.9124312996864319,67,646,337,800
6ed1c7c904c1,cyclar_data_17,312,29,2,0.9193963408470154,47,637,327,794
6ed1c7c904c1,cyclar_data_17,313,29,2,0.9153732061386108,23,635,308,793
6ed1c7c904c1,cyclar_data_17,314,29,2,0.9220194816589355,0,642,289,804
6ed1c7c904c1,cyclar_data_17,315,29,2,0.919230580329895,0,653,266,820
6ed1c7c904c1,cyclar_data_17,316,29,2,0.9209801554679871,0,661,235,835
6ed1c7c904c1,cyclar_data_17,317,29,2,0.8955569863319397,0,655,197,838
6ed1c7c904c1,cyclar_data_17,318,29,2,0.8727301359176636,0,639,155,833
6ed1c7c904c1,cyclar_data_17,319,29,2,0.8628378510475159,0,637,117,812
6ed1c7c904c1,cyclar_data_17,320,29,2,0.8984206318855286,0,635,85,797
6ed1c7c904c1,cyclar_data_17,321,29,2,0.8104850053787231,0,638,62,789
6ed1c7c904c1,cyclar_data_17,328,73,2,0.832251250743866,8,724,76,877
6ed1c7c904c1,cyclar_data_17,329,73,2,0.8644906878471375,6,720,85,885
6ed1c7c904c1,cyclar_data_17,330,73,2,0.865196168422699,4,714,91,888
6ed1c7c904c1,cyclar_data_17,331,73,2,0.8639549016952515,2,708,94,888
6ed1c7c904c1,cyclar_data_17,332,73,2,0.8695517778396606,0,705,90,887
6ed1c7c904c1,cyclar_data_17,333,73,2,0.8379856944084167,0,704,83,883
6ed1c7c904c1,cyclar_data_17,334,73,2,0.8327692747116089,0,709,76,883
6ed1c7c904c1,cyclar_data_17,335,73,2,0.8253251910209656,0,710,66,880
6ed1c7c904c1,cyclar_data_17,336,73,2,0.8192576766014099,0,705,57,878
6ed1c7c904c1,cyclar_data_17,337,73,2,0.7311049103736877,0,702,48,869
6ed1c7c904c1,cyclar_data_17,338,73,2,0.6161225438117981,0,708,40,871
6ed1c7c904c1,cyclar_data_17,457,97,7,0.5252147316932678,0,601,86,777
6ed1c7c904c1,cyclar_data_17,458,97,7,0.546498715877533,0,594,93,770
6ed1c7c904c1,cyclar_data_17,461,97,7,0.46418070793151855,1,571,120,757
6ed1c7c904c1,cyclar_data_17,463,97,7,0.5242855548858643,2,564,141,747
6ed1c7c904c1,cyclar_data_17,464,97,7,0.535879909992218,1,562,149,744
6ed1c7c904c1,cyclar_data_17,466,97,7,0.4341723322868347,0,568,160,744
6ed1c7c904c1,cyclar_data_17,467,97,7,0.5889092087745667,1,573,165,744
6ed1c7c904c1,cyclar_data_17,468,97,7,0.5631080865859985,1,579,172,743
6ed1c7c904c1,cyclar_data_17,469,97,7,0.7044845819473267,1,587,178,743
6ed1c7c904c1,cyclar_data_17,470,97,7,0.6410115361213684,1,590,179,741
6ed1c7c904c1,cyclar_data_17,476,100,2,0.5502424836158752,998,497,1296,969
6ed1c7c904c1,cyclar_data_17,478,100,2,0.4469767212867737,982,496,1295,968
6ed1c7c904c1,cyclar_data_17,481,100,2,0.5058469176292419,988,501,1293,972
6ed1c7c904c1,cyclar_data_17,482,100,2,0.466789573431015,988,499,1292,970
6ed1c7c904c1,cyclar_data_17,483,100,2,0.47673413157463074,988,496,1291,969
6ed1c7c904c1,cyclar_data_17,499,100,2,0.4618636667728424,988,499,1294,970
6ed1c7c904c1,cyclar_data_17,500,100,2,0.6720026731491089,991,495,1295,966
6ed1c7c904c1,cyclar_data_17,501,100,2,0.44148802757263184,999,492,1295,966
6ed1c7c904c1,cyclar_data_17,502,100,2,0.48541611433029175,997,493,1295,968
6ed1c7c904c1,cyclar_data_17,504,100,2,0.4663468897342682,722,495,1295,971
6ed1c7c904c1,cyclar_data_17,505,100,2,0.4911593496799469,635,497,1296,971
6ed1c7c904c1,cyclar_data_17,506,100,2,0.4377785623073578,397,498,1295,971
6ed1c7c904c1,cyclar_data_17,507,100,2,0.4086388647556305,320,503,1294,970
6ed1c7c904c1,cyclar_data_17,566,124,2,0.8729828000068665,2,588,113,755
6ed1c7c904c1,cyclar_data_17,567,124,2,0.8885916471481323,1,561,135,738
6ed1c7c904c1,cyclar_data_17,568,124,2,0.8464130759239197,0,543,159,725
6ed1c7c904c1,cyclar_data_17,569,124,2,0.8303658962249756,0,546,183,719
6ed1c7c904c1,cyclar_data_17,570,124,2,0.8473297953605652,0,554,206,740
6ed1c7c904c1,cyclar_data_17,571,124,2,0.9020666480064392,0,557,226,746
6ed1c7c904c1,cyclar_data_17,572,124,2,0.9111624360084534,0,557,244,743
6ed1c7c904c1,cyclar_data_17,573,124,2,0.9109561443328857,0,555,261,739
6ed1c7c904c1,cyclar_data_17,574,124,2,0.887668251991272,0,553,276,732
6ed1c7c904c1,cyclar_data_17,575,124,2,0.9099113345146179,7,555,291,725
6ed1c7c904c1,cyclar_data_17,576,124,2,0.9184638857841492,22,558,305,721
6ed1c7c904c1,cyclar_data_17,577,124,2,0.906466007232666,42,562,319,716
6ed1c7c904c1,cyclar_data_17,581,131,2,0.7851596474647522,1109,725,1293,972
6ed1c7c904c1,cyclar_data_17,582,131,2,0.7431806325912476,1078,716,1292,972
6ed1c7c904c1,cyclar_data_17,583,131,2,0.5686220526695251,1048,704,1294,971
6ed1c7c904c1,cyclar_data_17,584,131,2,0.4585913121700287,1024,692,1296,970
6ed1c7c904c1,cyclar_data_17,585,131,2,0.43139195442199707,1000,551,1296,966
6ed1c7c904c1,cyclar_data_17,586,131,2,0.6757798790931702,978,503,1296,964
6ed1c7c904c1,cyclar_data_17,587,131,2,0.8058720231056213,973,479,1296,965
6ed1c7c904c1,cyclar_data_17,588,131,2,0.8434212803840637,961,470,1296,967
6ed1c7c904c1,cyclar_data_17,589,131,2,0.9008467793464661,944,474,1292,972
6ed1c7c904c1,cyclar_data_17,590,131,2,0.868466854095459,926,477,1291,972
6ed1c7c904c1,cyclar_data_17,591,131,2,0.846092164516449,912,477,1292,972
6ed1c7c904c1,cyclar_data_17,592,131,2,0.7696630358695984,894,479,1292,972
6ed1c7c904c1,cyclar_data_17,593,131,2,0.7629601359367371,880,483,1294,972
6ed1c7c904c1,cyclar_data_17,594,131,2,0.7996937036514282,877,483,1295,971
