run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
dd2b29b8aa4f,cyclar_data_28,253,49,5,0.7727558612823486,1,524,85,722
dd2b29b8aa4f,cyclar_data_28,254,49,5,0.8102545738220215,1,527,90,729
dd2b29b8aa4f,cyclar_data_28,255,49,5,0.8058422803878784,0,528,95,732
dd2b29b8aa4f,cyclar_data_28,256,49,5,0.8153688311576843,0,523,96,726
dd2b29b8aa4f,cyclar_data_28,257,49,5,0.806351900100708,0,515,100,719
dd2b29b8aa4f,cyclar_data_28,258,49,5,0.8004460334777832,1,508,108,713
dd2b29b8aa4f,cyclar_data_28,259,49,5,0.8630930185317993,1,508,112,714
dd2b29b8aa4f,cyclar_data_28,260,49,5,0.8658300042152405,1,508,114,711
dd2b29b8aa4f,cyclar_data_28,261,49,5,0.826987087726593,2,500,117,702
dd2b29b8aa4f,cyclar_data_28,262,49,5,0.8475707173347473,2,488,121,691
dd2b29b8aa4f,cyclar_data_28,263,49,5,0.8387691378593445,3,476,126,677
dd2b29b8aa4f,cyclar_data_28,264,49,5,0.8795384168624878,3,469,131,669
dd2b29b8aa4f,cyclar_data_28,265,49,5,0.8921726942062378,2,465,135,665
dd2b29b8aa4f,cyclar_data_28,266,49,5,0.9121220707893372,1,459,138,657
dd2b29b8aa4f,cyclar_data_28,267,49,5,0.9069631099700928,0,454,140,652
dd2b29b8aa4f,cyclar_data_28,268,49,5,0.8982187509536743,0,450,143,649
dd2b29b8aa4f,cyclar_data_28,269,49,5,0.917485773563385,0,446,145,641
dd2b29b8aa4f,cyclar_data_28,270,49,5,0.9122430086135864,0,436,146,633
dd2b29b8aa4f,cyclar_data_28,271,49,5,0.9221743941307068,0,433,146,630
dd2b29b8aa4f,cyclar_data_28,272,49,5,0.9237734079360962,1,432,149,630
dd2b29b8aa4f,cyclar_data_28,273,49,5,0.91508549451828,1,432,153,631
dd2b29b8aa4f,cyclar_data_28,274,49,5,0.9319310784339905,2,438,164,635
dd2b29b8aa4f,cyclar_data_28,275,49,5,0.9265982508659363,3,446,177,643
dd2b29b8aa4f,cyclar_data_28,276,49,5,0.9342072010040283,4,454,186,651
dd2b29b8aa4f,cyclar_data_28,277,49,5,0.9311972260475159,3,464,197,660
dd2b29b8aa4f,cyclar_data_28,278,49,5,0.9399785399436951,2,472,207,671
dd2b29b8aa4f,cyclar_data_28,279,49,5,0.9405944347381592,1,481,214,679
dd2b29b8aa4f,cyclar_data_28,280,49,5,0.9165966510772705,0,491,222,689
dd2b29b8aa4f,cyclar_data_28,281,49,5,0.9320944547653198,0,501,229,697
dd2b29b8aa4f,cyclar_data_28,282,49,5,0.9471955299377441,0,508,236,705
dd2b29b8aa4f,cyclar_data_28,283,49,5,0.9336991310119629,0,509,241,707
dd2b29b8aa4f,cyclar_data_28,284,49,5,0.9127198457717896,0,510,245,708
dd2b29b8aa4f,cyclar_data_28,285,49,5,0.9064401984214783,0,519,251,716
dd2b29b8aa4f,cyclar_data_28,286,49,5,0.9138562083244324,1,529,262,729
dd2b29b8aa4f,cyclar_data_28,287,49,5,0.9202178120613098,2,537,272,738
dd2b29b8aa4f,cyclar_data_28,288,49,5,0.9228386282920837,2,542,282,743
dd2b29b8aa4f,cyclar_data_28,289,49,5,0.9357000589370728,3,547,295,745
dd2b29b8aa4f,cyclar_data_28,290,49,5,0.9381996393203735,3,552,310,749
dd2b29b8aa4f,cyclar_data_28,291,49,5,0.9438121318817139,9,554,327,749
dd2b29b8aa4f,cyclar_data_28,292,49,5,0.9447558522224426,5,555,338,749
dd2b29b8aa4f,cyclar_data_28,293,49,5,0.9430040717124939,4,554,350,746
dd2b29b8aa4f,cyclar_data_28,294,49,5,0.9392604231834412,4,549,364,742
dd2b29b8aa4f,cyclar_data_28,295,49,5,0.9258073568344116,4,541,380,736
dd2b29b8aa4f,cyclar_data_28,296,49,5,0.9238038063049316,5,530,395,724
dd2b29b8aa4f,cyclar_data_28,297,49,5,0.9288068413734436,4,522,408,714
dd2b29b8aa4f,cyclar_data_28,298,49,5,0.9308658242225647,2,516,418,706
dd2b29b8aa4f,cyclar_data_28,299,49,5,0.9169984459877014,0,510,423,698
dd2b29b8aa4f,cyclar_data_28,300,49,5,0.941720724105835,0,497,421,685
dd2b29b8aa4f,cyclar_data_28,301,49,5,0.9360470175743103,0,479,413,668
dd2b29b8aa4f,cyclar_data_28,302,49,5,0.9276612401008606,0,459,404,651
dd2b29b8aa4f,cyclar_data_28,302,60,7,0.40100064873695374,952,234,1291,853
dd2b29b8aa4f,cyclar_data_28,303,49,5,0.9241424202919006,0,447,394,639
dd2b29b8aa4f,cyclar_data_28,304,49,5,0.921913206577301,0,437,381,627
dd2b29b8aa4f,cyclar_data_28,304,60,7,0.5134361982345581,938,237,1290,836
dd2b29b8aa4f,cyclar_data_28,305,49,5,0.9223644733428955,0,428,366,615
dd2b29b8aa4f,cyclar_data_28,306,49,5,0.9338095188140869,0,418,350,605
dd2b29b8aa4f,cyclar_data_28,307,49,5,0.9264250993728638,0,412,334,598
dd2b29b8aa4f,cyclar_data_28,308,49,5,0.9248144626617432,0,412,321,597
dd2b29b8aa4f,cyclar_data_28,309,49,5,0.9225826859474182,0,415,310,599
dd2b29b8aa4f,cyclar_data_28,310,49,5,0.9192743301391602,0,420,308,602
dd2b29b8aa4f,cyclar_data_28,311,49,5,0.9201115369796753,2,425,311,608
dd2b29b8aa4f,cyclar_data_28,312,49,5,0.9173163175582886,6,427,320,612
dd2b29b8aa4f,cyclar_data_28,313,49,5,0.9317915439605713,7,433,332,619
dd2b29b8aa4f,cyclar_data_28,314,49,5,0.9198830723762512,7,436,345,627
dd2b29b8aa4f,cyclar_data_28,315,49,5,0.9225909113883972,7,440,359,631
dd2b29b8aa4f,cyclar_data_28,316,49,5,0.9205372929573059,7,444,370,633
dd2b29b8aa4f,cyclar_data_28,317,49,5,0.9131006002426147,7,451,380,644
dd2b29b8aa4f,cyclar_data_28,318,49,5,0.900454044342041,19,462,392,653
dd2b29b8aa4f,cyclar_data_28,319,49,5,0.9149391651153564,32,477,404,663
dd2b29b8aa4f,cyclar_data_28,320,49,5,0.9091480374336243,44,487,416,671
dd2b29b8aa4f,cyclar_data_28,321,49,5,0.9189432263374329,54,492,424,674
dd2b29b8aa4f,cyclar_data_28,322,49,5,0.9192126989364624,61,496,430,674
dd2b29b8aa4f,cyclar_data_28,323,49,5,0.9091613292694092,69,501,436,675
dd2b29b8aa4f,cyclar_data_28,324,49,5,0.9091206192970276,76,505,442,675
dd2b29b8aa4f,cyclar_data_28,325,49,5,0.9130063056945801,84,510,450,678
dd2b29b8aa4f,cyclar_data_28,326,49,5,0.9160398244857788,92,514,457,680
dd2b29b8aa4f,cyclar_data_28,327,49,5,0.9272103905677795,98,513,461,680
dd2b29b8aa4f,cyclar_data_28,328,49,5,0.9276101589202881,102,510,460,676
dd2b29b8aa4f,cyclar_data_28,329,49,5,0.9112154245376587,105,512,461,674
dd2b29b8aa4f,cyclar_data_28,330,49,5,0.9034594893455505,110,517,464,677
dd2b29b8aa4f,cyclar_data_28,331,49,5,0.9055930376052856,116,520,470,678
dd2b29b8aa4f,cyclar_data_28,332,49,5,0.905427873134613,124,520,476,678
dd2b29b8aa4f,cyclar_data_28,333,49,5,0.8988903164863586,128,516,478,673
dd2b29b8aa4f,cyclar_data_28,334,49,5,0.9017202854156494,129,506,475,663
dd2b29b8aa4f,cyclar_data_28,335,49,5,0.9226388931274414,129,503,473,657
dd2b29b8aa4f,cyclar_data_28,336,49,5,0.9332335591316223,131,498,471,651
dd2b29b8aa4f,cyclar_data_28,337,49,5,0.8977659344673157,132,491,470,645
dd2b29b8aa4f,cyclar_data_28,338,49,5,0.8926626443862915,131,487,467,642
dd2b29b8aa4f,cyclar_data_28,339,49,5,0.8885475993156433,124,487,460,641
dd2b29b8aa4f,cyclar_data_28,340,49,5,0.895199179649353,116,481,448,637
dd2b29b8aa4f,cyclar_data_28,341,49,5,0.9208430647850037,107,469,437,624
dd2b29b8aa4f,cyclar_data_28,342,49,5,0.9175565242767334,104,458,430,613
dd2b29b8aa4f,cyclar_data_28,343,49,5,0.9049091935157776,103,453,427,612
dd2b29b8aa4f,cyclar_data_28,344,49,5,0.9062619209289551,105,452,427,608
dd2b29b8aa4f,cyclar_data_28,345,49,5,0.9046593904495239,108,455,428,608
dd2b29b8aa4f,cyclar_data_28,346,49,5,0.916107714176178,110,459,430,611
dd2b29b8aa4f,cyclar_data_28,346,64,2,0.6358847618103027,1095,506,1293,972
dd2b29b8aa4f,cyclar_data_28,347,64,2,0.5707769989967346,1081,505,1293,972
dd2b29b8aa4f,cyclar_data_28,348,64,2,0.7209829688072205,1071,505,1295,969
dd2b29b8aa4f,cyclar_data_28,349,64,2,0.7964891791343689,1067,506,1296,967
dd2b29b8aa4f,cyclar_data_28,350,64,2,0.7159417867660522,1066,503,1296,967
dd2b29b8aa4f,cyclar_data_28,351,64,2,0.7088608145713806,1062,499,1296,967
dd2b29b8aa4f,cyclar_data_28,352,64,2,0.6260879635810852,1060,500,1296,970
dd2b29b8aa4f,cyclar_data_28,353,64,2,0.9060808420181274,1064,504,1296,972
dd2b29b8aa4f,cyclar_data_28,354,64,2,0.9166838526725769,1073,506,1296,972
dd2b29b8aa4f,cyclar_data_28,355,64,2,0.9077701568603516,1080,508,1296,972
dd2b29b8aa4f,cyclar_data_28,356,64,2,0.8489428162574768,1083,510,1296,972
dd2b29b8aa4f,cyclar_data_28,357,64,2,0.7481985092163086,1081,513,1294,972
dd2b29b8aa4f,cyclar_data_28,358,64,2,0.7382309436798096,1077,512,1293,972
dd2b29b8aa4f,cyclar_data_28,360,64,7,0.427968293428421,1040,332,1292,969
dd2b29b8aa4f,cyclar_data_28,361,64,2,0.4705694317817688,1054,432,1293,967
dd2b29b8aa4f,cyclar_data_28,362,64,2,0.6952492594718933,1059,482,1293,968
dd2b29b8aa4f,cyclar_data_28,363,64,2,0.6809508800506592,1058,511,1293,969
dd2b29b8aa4f,cyclar_data_28,364,64,2,0.651872992515564,1056,526,1293,970
dd2b29b8aa4f,cyclar_data_28,365,64,2,0.7801421284675598,1052,529,1291,972
dd2b29b8aa4f,cyclar_data_28,366,64,2,0.8186851143836975,1046,515,1291,972
dd2b29b8aa4f,cyclar_data_28,367,64,2,0.709099531173706,1040,504,1292,969
dd2b29b8aa4f,cyclar_data_28,368,64,2,0.8199523091316223,1036,498,1294,965
dd2b29b8aa4f,cyclar_data_28,369,64,2,0.7095352411270142,1035,511,1295,963
dd2b29b8aa4f,cyclar_data_28,370,64,2,0.6665731072425842,1036,505,1296,965
dd2b29b8aa4f,cyclar_data_28,371,64,2,0.6515263915061951,1034,517,1294,968
dd2b29b8aa4f,cyclar_data_28,372,64,2,0.5721327066421509,1031,524,1293,971
dd2b29b8aa4f,cyclar_data_28,373,64,2,0.7734753489494324,1029,513,1293,972
dd2b29b8aa4f,cyclar_data_28,374,64,2,0.6797351241111755,1023,505,1292,972
dd2b29b8aa4f,cyclar_data_28,375,64,2,0.7318263649940491,1017,502,1291,972
dd2b29b8aa4f,cyclar_data_28,376,64,2,0.7596032023429871,1010,561,1292,970
dd2b29b8aa4f,cyclar_data_28,377,64,2,0.8927431106567383,1004,582,1293,968
dd2b29b8aa4f,cyclar_data_28,378,64,2,0.8167944550514221,1001,588,1294,969
dd2b29b8aa4f,cyclar_data_28,379,64,2,0.7666516304016113,997,578,1295,969
dd2b29b8aa4f,cyclar_data_28,380,64,2,0.8536422848701477,998,586,1295,969
dd2b29b8aa4f,cyclar_data_28,381,64,2,0.8728328347206116,996,588,1294,970
dd2b29b8aa4f,cyclar_data_28,382,64,2,0.8340336084365845,995,587,1294,970
dd2b29b8aa4f,cyclar_data_28,383,64,2,0.9140225052833557,995,587,1294,970
dd2b29b8aa4f,cyclar_data_28,384,64,2,0.9103176593780518,995,587,1295,970
dd2b29b8aa4f,cyclar_data_28,385,64,2,0.9431999325752258,997,589,1295,970
dd2b29b8aa4f,cyclar_data_28,386,64,2,0.8994890451431274,997,592,1294,972
dd2b29b8aa4f,cyclar_data_28,387,64,2,0.8960615992546082,995,594,1293,971
