run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
b9652eabab10,cyclar_data_12,0,8,2,0.5681139230728149,854,494,1294,971
b9652eabab10,cyclar_data_12,1,8,2,0.7535994648933411,834,483,1290,970
b9652eabab10,cyclar_data_12,2,8,2,0.697968602180481,813,487,1288,970
b9652eabab10,cyclar_data_12,2,10,2,0.5815941691398621,813,728,1059,970
b9652eabab10,cyclar_data_12,3,8,2,0.664026141166687,797,494,1290,970
b9652eabab10,cyclar_data_12,3,10,2,0.5052245259284973,797,724,1043,968
b9652eabab10,cyclar_data_12,4,8,2,0.7195562720298767,786,648,1293,970
b9652eabab10,cyclar_data_12,5,8,2,0.5586413145065308,780,701,1295,970
b9652eabab10,cyclar_data_12,6,8,2,0.63985276222229,775,710,1295,970
b9652eabab10,cyclar_data_12,6,11,2,0.4489751160144806,776,489,1291,969
b9652eabab10,cyclar_data_12,7,8,2,0.6455543041229248,765,710,1292,972
b9652eabab10,cyclar_data_12,7,11,2,0.6131926774978638,766,526,1289,970
b9652eabab10,cyclar_data_12,8,8,2,0.838621973991394,752,710,1291,972
b9652eabab10,cyclar_data_12,9,8,2,0.8569361567497253,742,711,1292,972
b9652eabab10,cyclar_data_12,10,8,2,0.8349721431732178,736,715,1295,972
b9652eabab10,cyclar_data_12,11,10,2,0.5287355780601501,735,713,1058,971
b9652eabab10,cyclar_data_12,12,10,2,0.8604599833488464,737,713,1062,971
b9652eabab10,cyclar_data_12,13,10,2,0.8629205822944641,739,714,1061,971
b9652eabab10,cyclar_data_12,13,11,2,0.6160630583763123,961,495,1294,971
b9652eabab10,cyclar_data_12,14,8,2,0.8830913305282593,742,720,1262,972
b9652eabab10,cyclar_data_12,15,8,2,0.9062545895576477,740,720,1246,972
b9652eabab10,cyclar_data_12,16,8,2,0.911910891532898,734,720,1222,972
b9652eabab10,cyclar_data_12,17,8,2,0.9088025093078613,724,719,1195,972
b9652eabab10,cyclar_data_12,18,8,2,0.8809795379638672,708,719,1164,972
b9652eabab10,cyclar_data_12,19,8,2,0.9013375639915466,694,715,1132,972
b9652eabab10,cyclar_data_12,20,8,2,0.921839714050293,687,707,1111,969
b9652eabab10,cyclar_data_12,21,8,2,0.8727668523788452,676,701,1091,968
b9652eabab10,cyclar_data_12,22,8,2,0.8432021737098694,669,695,1059,964
b9652eabab10,cyclar_data_12,23,8,2,0.8959338665008545,657,687,1029,946
b9652eabab10,cyclar_data_12,24,8,2,0.8974219560623169,648,677,1011,926
b9652eabab10,cyclar_data_12,25,8,2,0.910220742225647,644,668,1004,908
b9652eabab10,cyclar_data_12,25,11,2,0.45112553238868713,952,474,1294,970
b9652eabab10,cyclar_data_12,26,8,2,0.9121183156967163,645,668,999,896
b9652eabab10,cyclar_data_12,27,8,2,0.8962978720664978,654,672,999,893
b9652eabab10,cyclar_data_12,28,8,2,0.8961952328681946,667,676,1002,889
b9652eabab10,cyclar_data_12,29,8,2,0.9208738207817078,674,676,1001,882
b9652eabab10,cyclar_data_12,30,8,2,0.9310908317565918,676,676,996,876
b9652eabab10,cyclar_data_12,72,30,2,0.5161646604537964,1010,465,1296,968
b9652eabab10,cyclar_data_12,73,30,2,0.5260944962501526,1011,461,1294,968
b9652eabab10,cyclar_data_12,74,30,2,0.5691782832145691,1003,466,1290,971
b9652eabab10,cyclar_data_12,75,30,2,0.44790804386138916,997,462,1289,972
b9652eabab10,cyclar_data_12,76,30,2,0.4268532991409302,1001,473,1290,972
b9652eabab10,cyclar_data_12,83,30,2,0.5214225053787231,983,489,1291,972
b9652eabab10,cyclar_data_12,87,30,2,0.45565006136894226,978,491,1289,971
b9652eabab10,cyclar_data_12,89,30,5,0.46340399980545044,925,492,1288,970
b9652eabab10,cyclar_data_12,90,30,5,0.46164506673812866,928,490,1292,967
b9652eabab10,cyclar_data_12,92,30,5,0.4748208224773407,864,493,1294,965
b9652eabab10,cyclar_data_12,93,30,5,0.5238779187202454,845,489,1296,964
b9652eabab10,cyclar_data_12,94,30,2,0.6924902200698853,831,625,1295,963
b9652eabab10,cyclar_data_12,95,30,2,0.7586860656738281,821,680,1296,965
b9652eabab10,cyclar_data_12,96,30,2,0.7311389446258545,814,694,1296,965
b9652eabab10,cyclar_data_12,97,30,2,0.7465451955795288,813,692,1296,964
b9652eabab10,cyclar_data_12,98,30,2,0.653436541557312,817,686,1296,964
b9652eabab10,cyclar_data_12,99,30,2,0.6021302938461304,823,685,1296,965
b9652eabab10,cyclar_data_12,100,30,2,0.8362964391708374,830,686,1296,968
b9652eabab10,cyclar_data_12,101,30,2,0.8529269099235535,834,698,1296,972
b9652eabab10,cyclar_data_12,102,30,2,0.779219925403595,832,709,1293,972
b9652eabab10,cyclar_data_12,103,30,2,0.6180607080459595,825,717,1290,972
b9652eabab10,cyclar_data_12,104,30,2,0.616990864276886,821,709,1291,972
b9652eabab10,cyclar_data_12,105,30,2,0.7902443408966064,820,706,1293,972
b9652eabab10,cyclar_data_12,106,30,2,0.8310849070549011,821,703,1294,970
b9652eabab10,cyclar_data_12,107,30,2,0.8378440737724304,819,711,1292,972
b9652eabab10,cyclar_data_12,108,30,2,0.8538994193077087,811,715,1289,971
b9652eabab10,cyclar_data_12,109,30,2,0.8219775557518005,799,719,1287,972
b9652eabab10,cyclar_data_12,110,30,2,0.8368455767631531,785,722,1286,972
b9652eabab10,cyclar_data_12,111,30,2,0.6701247096061707,774,723,1286,972
b9652eabab10,cyclar_data_12,112,30,2,0.6709412336349487,759,716,1285,972
b9652eabab10,cyclar_data_12,113,30,2,0.5964337587356567,743,692,1286,972
b9652eabab10,cyclar_data_12,113,48,2,0.6968442797660828,744,527,1289,971
b9652eabab10,cyclar_data_12,115,48,2,0.43814900517463684,721,489,1290,971
b9652eabab10,cyclar_data_12,116,48,2,0.6459798812866211,718,494,1295,970
b9652eabab10,cyclar_data_12,116,30,2,0.46896564960479736,720,714,1288,972
b9652eabab10,cyclar_data_12,117,30,2,0.6552637815475464,726,728,1292,972
b9652eabab10,cyclar_data_12,118,30,2,0.46884340047836304,729,738,1292,972
b9652eabab10,cyclar_data_12,118,48,2,0.4019933044910431,729,550,1296,972
b9652eabab10,cyclar_data_12,119,30,2,0.5191476941108704,729,752,1280,972
b9652eabab10,cyclar_data_12,119,48,2,0.42474058270454407,732,582,1286,972
b9652eabab10,cyclar_data_12,120,30,2,0.8142203092575073,727,759,1242,972
b9652eabab10,cyclar_data_12,121,30,2,0.8817188739776611,723,757,1204,970
b9652eabab10,cyclar_data_12,122,46,2,0.9152933955192566,5,624,176,825
b9652eabab10,cyclar_data_12,122,30,2,0.8611766695976257,721,755,1174,969
b9652eabab10,cyclar_data_12,123,46,2,0.8916930556297302,4,613,183,814
b9652eabab10,cyclar_data_12,123,30,2,0.7414714694023132,717,752,1169,969
b9652eabab10,cyclar_data_12,124,30,2,0.8380496501922607,716,745,1113,967
